administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,revenue
,0.0,0,0.0,37.0,1268.0,0.05,0.067,0.0,Dec,MACOS,Safari,Western Europe,Facebook ads,Returning_Visitor,True,False
1.0,26.2,0,0.0,9.0,64.0,0.0576,0.082,0.0,Feb,Android,Google Chrome,South America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,11.0,202.0,0.0,0.018,0.0,May,Windows,Google Chrome,North America,Bing search,Returning_Visitor,False,False
0.0,0.0,0,0.0,27.0,1088.0,0.0169,0.038,0.0,Jul,Windows,Google Chrome,Asia,Twitter,Returning_Visitor,False,False
4.0,310.9,0,0.0,37.0,2409.0,0.0,0.008,0.0,Nov,Windows,Mozilla Firefox,North America,Youtube channel,New_Visitor,True,False
5.0,51.66666667,0,0.0,53.0,1013.0,0.0186,0.044,0.0,May,MACOS,Safari,Western Europe,Facebook ads,Returning_Visitor,False,False
6.0,280.8,0,0.0,46.0,902.0,0.0016,0.018,0.0,Jul,Windows,Internet Explorer,North America,Instagram ads,Returning_Visitor,False,False
2.0,19.7,0,0.0,47.0,1343.0,0.0067,0.017,0.0,Nov,Windows,Google Chrome,Western Europe,Facebook page,Returning_Visitor,False,True
3.0,,0,0.0,19.0,513.0,0.0,0.005,0.0,Mar,Windows,Google Chrome,Western Europe,Youtube channel,New_Visitor,False,False
2.0,69.4,0,0.0,24.0,546.0,0.0,0.007,76.5,Jul,Windows,Google Chrome,South America,Direct Traffic,Returning_Visitor,False,True
5.0,98.0,0,0.0,11.0,786.0,0.0,0.023,0.0,Nov,Windows,Internet Explorer,Asia,Affiliate marketing,Returning_Visitor,False,False
0.0,,0,0.0,28.0,1070.0,0.0,0.0,54.4,Nov,iOS,Safari,Western Europe,Bing search,New_Visitor,True,True
0.0,0.0,0,0.0,26.0,474.0,0.025,0.059,0.0,May,Windows,Google Chrome,Eastern Europe,Twitter,Returning_Visitor,False,False
0.0,0.0,0,0.0,19.0,182.0,0.0,0.009,0.0,Nov,Windows,Google Chrome,North America,Google search,New_Visitor,False,False
0.0,0.0,0,0.0,28.0,532.0,0.02,0.035,0.0,Nov,Windows,Google Chrome,Africa,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,5.0,148.0,0.0,0.04,0.0,Dec,Android,Google Chrome,Africa,Google search,New_Visitor,False,False
0.0,,0,0.0,17.0,159.0,0.025,0.038,0.0,May,Windows,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,False,False
10.0,937.185,0,0.0,29.0,1001.0,0.0104,0.02,0.0,Sep,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
,19.9,0,0.0,,369.0,0.0054,0.007,0.0,Oct,MACOS,Safari,Asia,Google search,Returning_Visitor,False,False
4.0,181.625,2,63.4,260.0,8121.0,0.0053,0.019,5.5,Nov,Windows,Google Chrome,Oceania,Facebook ads,Returning_Visitor,False,True
4.0,,0,0.0,158.0,4279.0,0.0025,0.019,0.0,May,Windows,Google Chrome,North America,Bing search,Returning_Visitor,False,False
1.0,21.21666667,0,0.0,3.0,58.0,0.0,0.02,0.0,Mar,Windows,Opera,South America,Google search,Returning_Visitor,False,False
9.0,44.0,0,0.0,55.0,2192.0,0.0187,0.024,0.0,Dec,Android,Google Chrome,Southern Africa,Facebook ads,Returning_Visitor,False,False
0.0,,0,0.0,15.0,318.0,0.0,0.006,0.0,Oct,Android,Google Chrome,Southern Africa,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,15.0,1910.0,0.0731,0.111,0.0,Aug,Windows,Mozilla Firefox,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,Aug,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
2.0,16.0,2,61.2,326.0,10516.0,0.0111,0.012,0.0,Dec,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,True
2.0,139.0,0,0.0,23.0,527.0,0.0033,0.026,0.0,May,MACOS,Safari,Western Europe,Bing search,Returning_Visitor,True,False
0.0,0.0,1,452.0,50.0,1863.0,0.0,0.013,0.0,Mar,Windows,Google Chrome,South America,Google search,New_Visitor,False,False
2.0,66.9,1,0.0,64.0,3159.0,0.0,0.004,0.0,Oct,Windows,Google Chrome,Asia,Google search,New_Visitor,False,False
0.0,,0,0.0,19.0,953.0,0.0181,0.038,0.0,May,Windows,Google Chrome,North America,Twitter,Returning_Visitor,False,False
11.0,218.764777,1,33.0,82.0,3705.0,0.0102,0.029,0.0,May,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,13.0,317.0,0.0,0.027,0.0,Mar,MACOS,Safari,North America,Facebook ads,Returning_Visitor,False,False
1.0,20.25,0,0.0,,920.0,0.0027,0.02,6.3,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,True,False
3.0,202.5,1,46.0,46.0,645.0,0.0,0.024,18.4,May,Windows,Mozilla Firefox,North America,Google search,Returning_Visitor,False,True
0.0,0.0,0,0.0,,204.0,0.0,0.067,0.0,Oct,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,7.0,438.0,0.0,0.013,0.0,Mar,MACOS,Safari,North America,Yahoo Search,Returning_Visitor,True,False
0.0,0.0,0,0.0,15.0,204.0,0.021,0.03,0.0,Dec,Windows,Google Chrome,Africa,Google search,Returning_Visitor,False,False
1.0,8.0,0,0.0,,45.0,0.0,0.04,0.0,Nov,MACOS,Safari,North America,Google search,Returning_Visitor,True,False
8.0,101.1666667,0,0.0,54.0,938.0,0.0,0.005,0.0,May,MACOS,Safari,Oceania,Google search,Returning_Visitor,False,False
,125.8,3,240.4,9.0,281.0,0.0,0.011,0.0,Oct,Windows,Google Chrome,Eastern Europe,Google search,New_Visitor,False,False
8.0,165.0,1,24.0,28.0,730.0,0.0214,0.023,0.0,May,Android,Google Chrome,Southern Africa,Direct Traffic,Returning_Visitor,True,False
0.0,0.0,0,0.0,3.0,32.0,0.0333,0.046,0.0,Aug,Android,Google Chrome,Africa,Facebook ads,Returning_Visitor,False,False
10.0,199.8,3,167.2,41.0,1063.0,0.0109,0.035,0.0,Jul,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
5.0,40.0,0,0.0,37.0,978.0,0.0,0.013,48.9,May,Windows,Google Chrome,Eastern Europe,Bing search,Returning_Visitor,False,True
0.0,0.0,0,0.0,5.0,186.0,0.0,0.04,0.0,May,MACOS,Safari,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,20.0,1318.0,0.0,0.04,0.0,May,Windows,Google Chrome,Western Europe,Twitter,Returning_Visitor,False,False
5.0,125.8333333,2,147.0,14.0,388.0,0.0121,0.062,0.0,May,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,47.0,3054.0,0.0106,0.02,14.2,Aug,Android,Google Chrome,Northern Africa,Google search,Returning_Visitor,False,True
8.0,254.0,0,0.0,27.0,584.0,0.01,0.018,0.0,June,MACOS,Safari,Western Europe,Bing search,New_Visitor,False,False
3.0,78.8,0,0.0,2.0,10.0,0.0,0.033,0.0,Sep,Windows,Google Chrome,Northern Africa,Facebook ads,Returning_Visitor,True,True
1.0,5.0,2,298.5,28.0,1105.0,0.0064,0.013,22.1,Dec,Android,Google Chrome,North America,Google search,Returning_Visitor,True,True
8.0,478.0,3,182.3,80.0,3853.0,0.0039,0.005,112.3,May,Windows,Google Chrome,Africa,Google search,Returning_Visitor,True,False
0.0,0.0,0,0.0,18.0,959.0,0.0,0.021,0.0,Mar,Windows,Google Chrome,Africa,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,41.0,2650.0,0.0322,0.048,0.0,Dec,Windows,Mozilla Firefox,Oceania,Tik Tok ads,Returning_Visitor,False,False
2.0,94.0,0,0.0,4.0,100.0,0.0,0.0,0.0,Mar,Windows,Google Chrome,South America,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,7.0,1026.0,0.0286,0.066,0.0,May,MACOS,Safari,Asia,Bing search,Returning_Visitor,False,False
0.0,0.0,0,0.0,7.0,44.0,0.075,0.108,0.0,May,MACOS,Internet Explorer,North America,Instagram ads,Returning_Visitor,False,False
2.0,350.1666667,5,300.0,22.0,810.0,0.0068,0.015,54.1,Mar,MACOS,Safari,North America,Google search,Returning_Visitor,False,False
0.0,0.0,1,0.0,40.0,920.0,0.0067,0.02,0.0,Dec,Android,Google Chrome,Eastern Europe,Twitter,New_Visitor,True,False
0.0,0.0,0,0.0,6.0,208.0,0.0,0.046,0.0,Nov,Windows,Microsoft Edge,Western Europe,Instagram ads,Returning_Visitor,True,False
1.0,68.5,0,0.0,106.0,3904.0,0.0005,0.002,1.7,May,Windows,Opera,Eastern Europe,Bing search,Returning_Visitor,False,True
0.0,0.0,0,0.0,4.0,17.0,0.0,0.04,0.0,May,Windows,Google Chrome,North America,Facebook ads,New_Visitor,False,False
9.0,464.0,4,222.925,34.0,1293.0,0.0244,0.036,0.0,Dec,Android,Google Chrome,North America,Youtube channel,Returning_Visitor,False,False
0.0,0.0,0,0.0,6.0,280.0,0.0,0.025,0.0,May,Android,Google Chrome,South America,Google search,Returning_Visitor,False,False
4.0,45.16666667,5,21.0,157.0,5535.0,0.0055,0.023,21.4,May,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,False,False
1.0,,2,117.3,71.0,1191.0,0.0,0.002,0.0,May,Windows,Google Chrome,North America,Bing search,New_Visitor,False,False
4.0,67.93333333,1,276.0,11.0,270.0,0.0,0.038,0.0,Mar,Windows,Google Chrome,South America,Google search,Returning_Visitor,False,False
3.0,49.2,0,0.0,,5174.0,0.0,0.005,15.0,Sep,Windows,Google Chrome,Northern Africa,Google search,Returning_Visitor,True,False
0.0,0.0,0,0.0,54.0,4201.0,0.008,0.089,0.0,Nov,Windows,Mozilla Firefox,Asia,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,8.0,922.0,0.1,0.16,0.0,Mar,Windows,Mozilla Firefox,North America,Facebook ads,Returning_Visitor,False,False
6.0,341.25,0,0.0,11.0,184.0,0.0097,0.023,0.0,Mar,Android,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,May,MACOS,Safari,North America,Google search,New_Visitor,False,False
0.0,0.0,0,0.0,10.0,127.0,0.0,0.028,0.0,Nov,iOS,Safari,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,,2.0,0.0,0.2,0.2,0.0,Mar,Windows,Google Chrome,Northern Africa,Facebook ads,Returning_Visitor,False,False
7.0,336.85,2,9.5,27.0,729.0,0.0033,0.016,0.0,Dec,MACOS,Safari,Eastern Europe,Google search,New_Visitor,False,False
0.0,0.0,1,7.0,45.0,745.0,0.0459,0.067,0.0,Jul,Android,Android,Eastern Europe,Google search,Returning_Visitor,False,False
8.0,369.5,1,34.5,225.0,5692.0,0.0011,0.01,4.2,Nov,Android,Google Chrome,North America,Google search,Returning_Visitor,True,True
0.0,0.0,0,0.0,57.0,2239.0,0.02,0.062,0.0,Aug,Windows,Google Chrome,Africa,Facebook ads,Returning_Visitor,False,False
19.0,844.75,0,0.0,10.0,209.0,0.0108,0.038,0.0,Nov,Windows,Google Chrome,North America,Google search,New_Visitor,False,False
2.0,301.0,0,0.0,26.0,1224.0,0.0055,0.017,62.6,May,MACOS,Safari,Western Europe,Google search,Returning_Visitor,True,True
0.0,0.0,0,0.0,2.0,87.0,0.0,0.1,0.0,Sep,Windows,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,False,False
1.0,54.0,0,0.0,3.0,63.0,0.0267,0.044,0.0,Sep,Windows,Google Chrome,Asia,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,19.0,943.0,0.0,0.013,0.0,Dec,MACOS,Safari,North America,Instagram ads,New_Visitor,False,False
0.0,0.0,0,0.0,3.0,1187.0,0.0,0.1,0.0,Nov,Android,Google Chrome,North America,Facebook page,New_Visitor,False,False
5.0,230.0,0,0.0,10.0,468.0,0.0,0.029,28.2,May,MACOS,Safari,North America,Instagram Page,Returning_Visitor,True,True
4.0,114.75,0,0.0,48.0,621.0,0.0138,0.04,0.0,Nov,Windows,Mozilla Firefox,North America,Facebook ads,Returning_Visitor,False,False
1.0,20.0,1,30.0,32.0,488.0,0.0087,0.028,0.0,May,Windows,Google Chrome,North America,Bing search,Returning_Visitor,False,False
6.0,64.0,0,0.0,23.0,540.0,0.0338,0.046,0.0,Nov,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,32.0,1221.0,0.0167,0.047,0.0,Feb,Android,Android,Eastern Europe,Twitter,Returning_Visitor,False,False
6.0,135.5,0,0.0,7.0,278.0,0.0222,0.021,0.0,May,MACOS,Safari,North America,Bing search,Returning_Visitor,True,False
0.0,0.0,0,0.0,22.0,980.0,0.0,0.038,0.0,May,Windows,Google Chrome,Asia,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,3.0,62.0,0.0,0.05,0.0,Mar,Windows,Google Chrome,North America,Yahoo Search,Returning_Visitor,True,False
2.0,101.0,0,0.0,7.0,208.0,0.0,0.034,0.0,May,MACOS,Safari,Asia,Twitter,Returning_Visitor,True,False
7.0,132.25,6,97.5,90.0,3788.0,0.0035,0.017,45.2,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,True,False
7.0,165.0233333,1,32.0,34.0,525.0,0.0097,0.012,0.0,Nov,Android,Google Chrome,South America,Affiliate marketing,Returning_Visitor,True,False
12.0,223.8666667,0,0.0,16.0,237.0,0.0435,0.068,0.0,Oct,iOS,Opera,Asia,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,4.0,1630.0,0.0333,0.073,0.0,Mar,Android,Google Chrome,South America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,8.0,448.0,0.0,0.012,0.0,May,Android,Google Chrome,Western Europe,Instagram Page,New_Visitor,False,False
2.0,57.5,0,0.0,,147.0,0.0222,0.083,0.0,May,MACOS,Safari,Asia,Google search,Returning_Visitor,True,False
0.0,0.0,0,0.0,,410.0,0.0967,0.06,0.0,Nov,Windows,Mozilla Firefox,Western Europe,Instagram ads,Returning_Visitor,False,False
0.0,,0,0.0,2.0,195.0,0.0,0.05,0.0,Nov,MACOS,Safari,North America,Facebook ads,Returning_Visitor,True,False
0.0,0.0,0,0.0,9.0,0.0,0.2,0.2,0.0,Nov,Android,Google Chrome,Asia,Direct Traffic,Returning_Visitor,False,False
0.0,0.0,0,0.0,18.0,1565.0,0.0,0.0,62.7,Nov,Windows,Google Chrome,Eastern Europe,Google search,Returning_Visitor,False,True
4.0,144.0,0,0.0,14.0,329.0,0.0,0.041,0.0,May,MACOS,Samsung Internet,Eastern Europe,Twitter,Returning_Visitor,False,False
1.0,35.0,0,0.0,15.0,453.0,0.0,0.004,0.0,May,Android,Google Chrome,Eastern Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,23.0,431.0,0.0,0.007,0.0,Nov,Windows,Google Chrome,Africa,Direct Traffic,Returning_Visitor,False,False
1.0,40.2,0,0.0,77.0,2794.0,0.0019,0.011,0.0,Jul,Windows,Google Chrome,Western Europe,Google search,New_Visitor,False,False
3.0,65.5,0,0.0,8.0,354.0,0.0,0.007,54.5,May,MACOS,Safari,North America,Instagram Page,New_Visitor,True,True
0.0,0.0,0,0.0,12.0,438.0,0.0105,0.02,0.0,May,MACOS,Safari,Western Europe,Bing search,Returning_Visitor,True,False
0.0,0.0,0,0.0,5.0,287.0,0.0,0.06,0.0,Dec,Android,Google Chrome,Eastern Europe,Google search,Returning_Visitor,False,False
8.0,125.21,0,0.0,29.0,492.0,0.0111,0.034,10.7,Aug,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
7.0,243.0,0,0.0,5.0,30.0,0.0,0.025,0.0,Mar,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,True,False
8.0,351.4,2,55.0,48.0,1229.0,0.0226,0.023,0.0,May,MACOS,Safari,North America,Google search,Returning_Visitor,True,False
0.0,0.0,0,0.0,22.0,355.0,0.0,0.032,0.0,Nov,Windows,Mozilla Firefox,North America,Google search,Returning_Visitor,False,False
1.0,52.0,0,0.0,65.0,2771.0,0.0023,0.016,0.0,Nov,MACOS,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
3.0,34.6,0,0.0,39.0,477.0,0.0,0.026,0.0,May,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
5.0,33.0,0,0.0,17.0,467.0,0.0,0.019,0.0,May,Windows,Google Chrome,Eastern Europe,Bing search,Returning_Visitor,False,False
10.0,141.15,1,70.0,5.0,57.0,0.0,0.018,0.0,Nov,Android,Google Chrome,North America,Facebook ads,Returning_Visitor,False,True
0.0,0.0,0,0.0,21.0,685.0,0.0667,0.068,0.0,Nov,Windows,Google Chrome,Asia,Facebook ads,Returning_Visitor,False,False
1.0,7.0,0,0.0,,245.0,0.0,0.014,0.0,May,Windows,Google Chrome,Western Europe,Bing search,Returning_Visitor,False,False
0.0,0.0,0,0.0,,575.0,0.0,0.055,0.0,Mar,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
0.0,0.0,1,70.0,6.0,369.0,0.0,0.05,0.0,June,Windows,Google Chrome,Oceania,Twitter,Returning_Visitor,False,False
7.0,125.9,0,0.0,23.0,617.0,0.0101,0.03,0.0,Nov,iOS,Google Chrome,North America,Google search,Returning_Visitor,False,False
11.0,191.8333333,0,0.0,56.0,3291.0,0.008,0.012,0.0,May,Android,Google Chrome,Southern Africa,Instagram ads,Returning_Visitor,False,False
3.0,78.5,0,0.0,68.0,1534.0,0.0067,0.011,45.5,May,Windows,Google Chrome,North America,Bing search,Returning_Visitor,False,True
2.0,5.0,0,0.0,37.0,853.0,0.0,0.005,0.0,Oct,Windows,Google Chrome,South America,Instagram Page,New_Visitor,True,False
0.0,0.0,0,0.0,4.0,103.0,0.0,0.0,0.0,Sep,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
0.0,0.0,2,82.0,11.0,390.0,0.0697,0.067,0.0,May,Android,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,50.0,356.0,0.0046,0.026,0.0,Nov,Windows,Microsoft Edge,Africa,Affiliate marketing,Returning_Visitor,True,False
0.0,0.0,0,0.0,,452.0,0.0041,0.016,0.0,Mar,Android,Android,Western Europe,Google search,Returning_Visitor,False,False
2.0,22.2,0,0.0,20.0,240.0,0.0,0.021,0.0,Nov,MACOS,Safari,Western Europe,Google search,Returning_Visitor,False,True
1.0,79.0,0,0.0,10.0,181.0,0.0,0.02,0.0,Dec,Android,Google Chrome,Eastern Europe,Youtube channel,New_Visitor,False,False
0.0,0.0,0,0.0,38.0,5230.0,0.0,0.014,0.0,Nov,Windows,Mozilla Firefox,Eastern Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,11.0,186.0,0.0167,0.088,0.0,Dec,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,True,False
0.0,0.0,0,0.0,20.0,417.0,0.0091,0.032,0.0,May,MACOS,Safari,North America,Bing search,Returning_Visitor,True,False
0.0,1000.0,0,0.0,82.0,1734.0,0.0083,0.012,0.0,Nov,iOS,Google Chrome,Western Europe,Affiliate marketing,Returning_Visitor,False,False
0.0,0.0,1,45.0,37.0,1697.0,0.0067,0.032,0.0,Dec,MACOS,Safari,Western Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,26.0,415.0,0.0083,0.027,0.0,May,Android,Google Chrome,North America,Bing search,Returning_Visitor,True,False
5.0,198.2166667,0,0.0,37.0,1356.0,0.0107,0.013,15.7,Oct,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,81.0,4488.0,0.0061,0.032,0.0,Nov,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
5.0,,1,0.0,31.0,1256.0,0.0065,0.021,0.0,Mar,Android,Google Chrome,Oceania,Twitter,Returning_Visitor,False,False
0.0,0.0,0,0.0,17.0,142.0,0.0,0.021,0.0,June,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,67.0,671.0,0.0103,0.025,0.0,May,Windows,Microsoft Edge,South America,Instagram ads,Returning_Visitor,False,False
2.0,28.16666667,0,0.0,5.0,461.0,0.0282,0.025,0.0,June,MACOS,Safari,Western Europe,Google search,Returning_Visitor,False,False
3.0,,0,0.0,17.0,424.0,0.0115,0.044,0.0,May,Windows,Mozilla Firefox,Southern Africa,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,3.0,19.0,0.0,0.05,0.0,Dec,MACOS,Safari,North America,Facebook ads,Returning_Visitor,False,False
2.0,123.0,3,224.3333333,,1026.0,0.0,0.004,0.0,Mar,Windows,Google Chrome,South America,Google search,Returning_Visitor,False,False
7.0,99.93333333,5,150.15,16.0,299.0,0.0,0.009,0.0,June,Windows,Google Chrome,South America,Facebook ads,Returning_Visitor,True,True
6.0,275.3333333,2,60.0,78.0,2957.0,0.0118,0.015,0.0,May,Android,Google Chrome,Southern Africa,Google search,Returning_Visitor,False,False
8.0,182.0,0,0.0,62.0,1162.0,0.0012,0.006,4.6,Mar,Windows,Google Chrome,South America,Google search,Returning_Visitor,False,True
7.0,245.5833333,2,,29.0,1576.0,0.0264,0.03,24.2,Nov,Android,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,True,False
,28.5,0,0.0,23.0,771.0,0.0129,0.04,18.1,May,Windows,Google Chrome,South America,Facebook ads,Returning_Visitor,False,False
2.0,79.1,2,258.2666667,93.0,2119.0,0.0021,0.007,19.1,Mar,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,True
7.0,738.0954576,2,109.5,26.0,813.0,0.0,0.004,0.0,Mar,Windows,Google Chrome,North America,Google search,New_Visitor,False,False
5.0,154.0,6,174.0,146.0,3673.0,0.0044,0.018,0.0,May,Windows,Google Chrome,North America,Bing search,Returning_Visitor,False,False
3.0,83.83333333,0,0.0,35.0,1532.0,0.0,0.002,0.0,Mar,Windows,Google Chrome,North America,Google search,New_Visitor,False,False
0.0,0.0,1,45.0,,,0.0,0.013,18.8,Nov,Windows,Mozilla Firefox,Western Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,3.0,47.0,0.0667,0.113,0.0,May,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
3.0,55.4,0,0.0,11.0,252.0,0.0,0.003,37.1,Nov,Windows,Google Chrome,South America,Tik Tok ads,Returning_Visitor,True,True
5.0,118.25,0,0.0,24.0,1346.0,0.0,0.001,0.0,Oct,Android,Google Chrome,South America,Tik Tok ads,New_Visitor,False,False
1.0,128.0,0,0.0,15.0,366.0,0.0,0.017,0.0,Aug,Windows,Mozilla Firefox,South America,Bing search,Returning_Visitor,False,False
4.0,19.6,2,1.0,6.0,54.0,0.0125,0.054,0.0,Oct,MACOS,Safari,North America,Instagram Page,Returning_Visitor,False,False
0.0,0.0,0,0.0,20.0,580.0,0.0,0.021,0.0,Dec,Windows,Internet Explorer,North America,Google search,Returning_Visitor,False,False
4.0,237.0,0,0.0,22.0,935.0,0.0,0.02,0.0,May,Android,Google Chrome,South America,Google search,New_Visitor,False,False
0.0,0.0,1,3.0,4.0,201.0,0.0,0.033,0.0,Mar,Windows,Mozilla Firefox,North America,Google search,Returning_Visitor,False,False
5.0,64.75,0,,41.0,2007.0,0.0162,0.025,2.2,Dec,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,True,True
1.0,10.0,0,0.0,173.0,2131.0,0.0065,0.005,21.5,Nov,MACOS,Safari,North America,Youtube channel,Returning_Visitor,False,False
0.0,0.0,0,0.0,49.0,1866.0,0.0,0.002,0.0,Sep,Windows,Google Chrome,South America,Google search,New_Visitor,False,False
4.0,,2,9.0,10.0,472.0,0.0,0.045,0.0,Mar,MACOS,Safari,Western Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,4.0,154.0,0.0,0.013,0.0,Dec,ChromeOS,Sogou Explorer,Northern Africa,Tik Tok ads,Other,False,False
0.0,0.0,0,0.0,8.0,40.0,0.0,0.033,0.0,Dec,MACOS,Samsung Internet,North America,Facebook ads,Returning_Visitor,False,False
1.0,9.0,0,0.0,26.0,835.0,0.0,0.004,0.0,May,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
10.0,110.0,0,0.0,5.0,21.0,0.0,0.067,0.0,Dec,Windows,Google Chrome,Africa,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,30.0,698.0,0.0463,0.061,0.0,May,Windows,Google Chrome,South America,Youtube ads,Returning_Visitor,False,False
1.0,6.0,0,0.0,26.0,1173.0,0.0081,0.015,45.4,Dec,MACOS,Safari,Africa,Affiliate marketing,Returning_Visitor,True,True
0.0,0.0,1,97.7,29.0,887.0,0.0074,0.02,0.0,Sep,Windows,Google Chrome,South America,Google search,Returning_Visitor,False,False
5.0,172.3333333,0,0.0,7.0,475.0,0.02,0.056,0.0,May,MACOS,Google Chrome,Asia,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,26.0,430.0,0.0845,0.159,0.0,May,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,False,False
